ID,PracticeCode,Name,CreatedDate,UpdatedDate
873,9569,Company 9569                                                                                        ,2014-06-17 13:52:09.060,2014-06-17 13:52:09.060
874,9248,Company 9248                                                                                        ,2014-06-17 13:52:09.060,2014-06-17 13:52:09.060
875,4985,Company 4985                                                                                        ,2014-06-17 13:52:09.060,2014-06-17 13:52:09.060
876,6732,Company 6732                                                                                        ,2014-06-17 13:52:09.060,2014-06-17 13:52:09.060
877,1689,Company 1689                                                                                        ,2014-06-17 13:52:09.073,2014-06-17 13:52:09.073
878,8269,Company 8269                                                                                        ,2014-06-17 13:52:09.073,2014-06-17 13:52:09.073
879,2646,Company 2646                                                                                        ,2014-06-17 13:52:09.073,2014-06-17 13:52:09.073
880,1031,Company 1031                                                                                        ,2014-06-17 13:52:09.073,2014-06-17 13:52:09.073
881,1026,Company 1026                                                                                        ,2014-06-17 13:52:09.073,2014-06-17 13:52:09.073
882,2344,Company 2344                                                                                        ,2014-06-17 13:52:09.073,2014-06-17 13:52:09.073
883,4871,Company 4871                                                                                        ,2014-06-17 13:52:09.073,2014-06-17 13:52:09.073
884,1586,Company 1586                                                                                        ,2014-06-17 13:52:09.073,2014-06-17 13:52:09.073
885,1139,Company 1139                                                                                        ,2014-06-17 13:52:09.073,2014-06-17 13:52:09.073
886,8087,Company 8087                                                                                        ,2014-06-17 13:52:09.073,2014-06-17 13:52:09.073
887,4016,Company 4016                                                                                        ,2014-06-17 13:52:09.073,2014-06-17 13:52:09.073
888,7506,Company 7506                                                                                        ,2014-06-17 13:52:09.073,2014-06-17 13:52:09.073
889,1440,Company 1440                                                                                        ,2014-06-17 13:52:09.073,2014-06-17 13:52:09.073
890,4235,Company 4235                                                                                        ,2014-06-17 13:52:09.073,2014-06-17 13:52:09.073
891,5996,Company 5996                                                                                        ,2014-06-17 13:52:09.073,2014-06-17 13:52:09.073
892,6265,Company 6265                                                                                        ,2014-06-17 13:52:09.073,2014-06-17 13:52:09.073
893,6079,Company 6079                                                                                        ,2014-06-17 13:52:09.073,2014-06-17 13:52:09.073
894,7347,Company 7347                                                                                        ,2014-06-17 13:52:09.073,2014-06-17 13:52:09.073
895,8874,Company 8874                                                                                        ,2014-06-17 13:52:09.073,2014-06-17 13:52:09.073
896,7541,Company 7541                                                                                        ,2014-06-17 13:52:09.073,2014-06-17 13:52:09.073
897,5861,Company 5861                                                                                        ,2014-06-17 13:52:09.073,2014-06-17 13:52:09.073
898,1933,Company 1933                                                                                        ,2014-06-17 13:52:09.073,2014-06-17 13:52:09.073
899,2828,Company 2828                                                                                        ,2014-06-17 13:52:09.073,2014-06-17 13:52:09.073
900,6862,Company 6862                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
901,8797,Company 8797                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
902,5689,Company 5689                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
903,2096,Company 2096                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
904,1484,Company 1484                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
905,3191,Company 3191                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
906,8404,Company 8404                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
907,6944,Company 6944                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
908,8032,Company 8032                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
909,1069,Company 1069                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
910,4323,Company 4323                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
911,3354,Company 3354                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
912,5559,Company 5559                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
913,8421,Company 8421                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
914,4582,Company 4582                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
915,8333,Company 8333                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
916,3072,Company 3072                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
917,3099,Company 3099                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
918,2848,Company 2848                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
919,1064,Company 1064                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
920,7270,Company 7270                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
921,6956,Company 6956                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
922,3543,Company 3543                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
923,3328,Company 3328                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
924,1301,Company 1301                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
925,6817,Company 6817                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
926,5245,Company 5245                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
927,7955,Company 7955                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
928,9174,Company 9174                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
929,4121,Company 4121                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
930,3778,Company 3778                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
931,8334,Company 8334                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
932,6758,Company 6758                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
933,4993,Company 4993                                                                                        ,2014-06-17 13:52:09.090,2014-06-17 13:52:09.090
934,9706,Company 9706                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
935,9119,Company 9119                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
936,4611,Company 4611                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
937,1252,Company 1252                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
938,7611,Company 7611                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
939,8259,Company 8259                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
940,5054,Company 5054                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
941,2486,Company 2486                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
942,6237,Company 6237                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
943,6745,Company 6745                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
944,6837,Company 6837                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
945,2720,Company 2720                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
946,6370,Company 6370                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
947,8034,Company 8034                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
948,8233,Company 8233                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
949,2515,Company 2515                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
950,5304,Company 5304                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
951,8054,Company 8054                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
952,7967,Company 7967                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
953,6142,Company 6142                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
954,5305,Company 5305                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
955,9082,Company 9082                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
956,3242,Company 3242                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
957,2518,Company 2518                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
958,7707,Company 7707                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
959,6764,Company 6764                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
960,6053,Company 6053                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
961,7637,Company 7637                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
962,2930,Company 2930                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
963,6230,Company 6230                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
964,7951,Company 7951                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
965,9605,Company 9605                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
966,8703,Company 8703                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
967,4697,Company 4697                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
968,7378,Company 7378                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
969,1674,Company 1674                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
970,1014,Company 1014                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
971,4111,Company 4111                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
972,9652,Company 9652                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
973,3022,Company 3022                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
974,9055,Company 9055                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
975,3473,Company 3473                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
976,4574,Company 4574                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
977,7419,Company 7419                                                                                        ,2014-06-17 13:52:09.107,2014-06-17 13:52:09.107
978,3726,Company 3726                                                                                        ,2014-06-17 13:52:09.120,2014-06-17 13:52:09.120
979,4854,Company 4854                                                                                        ,2014-06-17 13:52:09.120,2014-06-17 13:52:09.120
980,9086,Company 9086                                                                                        ,2014-06-17 13:52:09.120,2014-06-17 13:52:09.120
981,9972,Company 9972                                                                                        ,2014-06-17 13:52:09.120,2014-06-17 13:52:09.120
982,6608,Company 6608                                                                                        ,2014-06-17 13:52:09.120,2014-06-17 13:52:09.120
983,5036,Company 5036                                                                                        ,2014-06-17 13:52:09.120,2014-06-17 13:52:09.120
984,6459,Company 6459                                                                                        ,2014-06-17 13:52:09.120,2014-06-17 13:52:09.120
985,3837,Company 3837                                                                                        ,2014-06-17 13:52:09.120,2014-06-17 13:52:09.120
986,8193,Company 8193                                                                                        ,2014-06-17 13:52:09.120,2014-06-17 13:52:09.120
987,5638,Company 5638                                                                                        ,2014-06-17 13:52:09.120,2014-06-17 13:52:09.120
988,2172,Company 2172                                                                                        ,2014-06-17 13:52:09.120,2014-06-17 13:52:09.120
989,3241,Company 3241                                                                                        ,2014-06-17 13:52:09.120,2014-06-17 13:52:09.120
990,2224,Company 2224                                                                                        ,2014-06-17 13:52:09.120,2014-06-17 13:52:09.120
991,4238,Company 4238                                                                                        ,2014-06-17 13:52:09.120,2014-06-17 13:52:09.120
992,3376,Company 3376                                                                                        ,2014-06-17 13:52:09.120,2014-06-17 13:52:09.120
993,5808,Company 5808                                                                                        ,2014-06-17 13:52:09.120,2014-06-17 13:52:09.120
994,1381,Company 1381                                                                                        ,2014-06-17 13:52:09.120,2014-06-17 13:52:09.120
995,9745,Company 9745                                                                                        ,2014-06-17 13:52:09.120,2014-06-17 13:52:09.120
996,1305,Company 1305                                                                                        ,2014-06-17 13:52:09.120,2014-06-17 13:52:09.120
997,1768,Company 1768                                                                                        ,2014-06-17 13:52:09.120,2014-06-17 13:52:09.120
998,2958,Company 2958                                                                                        ,2014-06-17 13:52:09.120,2014-06-17 13:52:09.120
999,7587,Company 7587                                                                                        ,2014-06-17 13:52:09.120,2014-06-17 13:52:09.120
1000,1877,Company 1877                                                                                        ,2014-06-17 13:52:09.120,2014-06-17 13:52:09.120
